source,path,sha1,blur_score,label,confidence,reason,status,error
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_lamp\000033.jpg,09ca0a833dd721e4f8dd6d89c0da4b2ef67756a1,80.61,camera,high,Lamp-style hidden camera product or visible camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_lamp\000034.jpg,ea69594550d11f9ca7ca931704c6e9cfc78f4a7f,483.41,camera,high,Lamp-style hidden camera product or visible camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_lamp\000035.jpg,4bb77f35b777524457ea68e1f0b4c3acfba71418,157.41,camera,high,Lamp-style hidden camera product or visible camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_lamp\000036.jpg,b1c2370418464f3462286c14312186eaa9063607,335.49,camera,high,Lamp-style hidden camera product or visible camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_lamp\000037.jpg,a0c66d5dbf1e2add69513e167987ce741c67813d,712.22,camera,high,Lamp-style hidden camera product or visible camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_lamp\000038.jpg,504f5b960de2eae12e112159e6820f4becc05c07,88.86,camera,high,Lamp-style hidden camera product or visible camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_lamp\000040.jpg,c2a61e560d70e6db1122bc44153d749d1343f667,111.36,camera,high,Lamp-style hidden camera product or visible camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_lamp\000041.jpg,bc669dd674a52adc494d9c42c736f8ea9a5c6735,218.54,camera,high,Lamp-style hidden camera product or visible camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_lamp\000042.jpg,1e94db0b5cc55be5857b73fef4f2c5a86091515f,900.95,camera,high,Lamp-style hidden camera product or visible camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_lamp\000043.jpg,f74fc5122f374aea419ef406bab7ddb206405a7f,170.77,camera,high,Lamp-style hidden camera product or visible camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_lamp\000044.jpg,9b4f746cabcba5575b8cace95014e8c51289811c,2203.07,camera,high,Lamp-style hidden camera product or visible camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_lamp\000045.jpg,2158da1f16793cd4a55e11a316cb7128cb87d748,159.62,camera,high,Lamp-style hidden camera product or visible camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_smoke_detector\000004.jpg,5949e7c2fcea493a215a0485454fe7152cb1bf85,208.18,normal,high,Plain smoke detector is shown without a clearly visible hidden camera feature,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_smoke_detector\000006.jpg,b315610d671b87a754d9567a0149d5904adc4756,186.91,camera,high,Smoke-detector covert camera product or visible concealed lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_smoke_detector\000008.jpg,746408a8183d2c79bcc7291df9ebfc1087a4f23f,137.49,camera,high,Smoke-detector covert camera product or visible concealed lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_smoke_detector\000010.jpg,00928a916be45d7bc5149b5e44e8326a594df04a,92.82,camera,high,Smoke-detector covert camera product or visible concealed lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_smoke_detector\000011.jpg,d6354f5c2112b564fe6cf2428f09854b93e36db7,69.93,review_needed,medium,Smoke-detector device appears covert-camera related but the concealed lens is not clearly visible,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_smoke_detector\000013.jpg,e1d7f5e8c73ba82a693b9e9786cc6a422c2ee6b1,75.28,review_needed,medium,Smoke-detector device appears covert-camera related but the concealed lens is not clearly visible,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_smoke_detector\000018.jpg,d1947a5e987aca28dc5f5ad7219eadf9560a3912,130.88,normal,high,Plain smoke detector is shown without a clearly visible hidden camera feature,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_smoke_detector\000019.jpg,4a198aa0fd38bdcb1eac2d82697653363c9f4f8a,477.47,camera,high,Smoke-detector covert camera product or visible concealed lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_smoke_detector\000020.jpg,a1e98a962a74fb7ca3684fbcc6a83368f862af12,1385.02,camera,high,Smoke-detector covert camera product or visible concealed lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_smoke_detector\000025.jpg,c572af8a1ffe5458c1415f183e10b9b53f0a6c8b,1094.48,camera,high,Smoke-detector covert camera product or visible concealed lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_smoke_detector\000029.jpg,ef1b375b8d7025373e4be4446fc592a9384b1c09,2174.09,camera,high,Smoke-detector covert camera product or visible concealed lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_smoke_detector\000030.jpg,a688e5cd7c07d31b97ec5d594836a0f60c8ce292,857.61,camera,high,Smoke-detector covert camera product or visible concealed lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_smoke_detector\000031.jpg,6d20c408f0b008ac3ac9b54cae0cc5fba065d3bc,386.07,camera,high,Smoke-detector covert camera product or visible concealed lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_smoke_detector\000032.jpg,33435785769fbca5e3a366305484bf061a753547,307.95,camera,high,Smoke-detector covert camera product or visible concealed lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_smoke_detector\000033.jpg,ff5d1e75090506bef1b778eb8238410ef5ed8f1f,601.93,camera,high,Smoke-detector covert camera product or visible concealed lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_smoke_detector\000034.jpg,31efbb25be3f6bd5df00c593ca54bd1e68710c79,112.82,camera,high,Smoke-detector covert camera product or visible concealed lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\tiny_pinhole_camera\000001.jpg,151e9629fd6c984fb474227a59c7cf972ac4e40f,56.9,review_needed,medium,Context or design image suggests pinhole-camera hardware but the actual device is not clearly visible,ok,
images,C:\Users\amani\Downloads\dataset\images\tiny_pinhole_camera\000002.jpg,9dd6886440e7fd100c207b0852b476bf1aa644d9,56.5,camera,high,Tiny pinhole camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\tiny_pinhole_camera\000003.jpg,8214f7acb0df226585b9a6fbb57b0ef8c768fd75,998.2,review_needed,medium,Context or design image suggests pinhole-camera hardware but the actual device is not clearly visible,ok,
images,C:\Users\amani\Downloads\dataset\images\tiny_pinhole_camera\000005.jpg,68affe19d231f0297cdecab380c4a55987f26fe6,85.19,normal,high,Image is unrelated to a pinhole camera device,ok,
images,C:\Users\amani\Downloads\dataset\images\tiny_pinhole_camera\000006.jpg,7e4b369e34679d6fe599c476c7a5c8b799fdd380,841.14,camera,high,Tiny pinhole camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\tiny_pinhole_camera\000007.jpg,273c696cc749af1aaa62ece7c16bfe622ae5cb50,1398.0,camera,high,Tiny pinhole camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\tuya_smart_camera\000002.jpg,3ea1d0498533857283dc3ff890f9a8f60b328fba,1339.38,camera,high,Tuya smart camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\tuya_smart_camera\000003.jpg,22392ca9c12e7c60e051dd5d96e3198cd676aaea,545.61,camera,high,Tuya smart camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\tuya_smart_camera\000004.jpg,ac899898833a9e8f5aab9b0fe28867ede3603cca,647.04,camera,high,Tuya smart camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\tuya_smart_camera\000005.jpg,b91a4b691e4044a29b455a0f6d70e83c5772d390,110.89,camera,high,Tuya smart camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\tuya_smart_camera\000006.jpg,3af885a2af1244bd3fc697a8f195be2d8007f8ca,3719.82,camera,high,Tuya smart camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\tuya_smart_camera\000007.jpg,a5998e6382bfe7968b07e88a12a42a14891da38a,1588.69,camera,high,Tuya smart camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\tuya_smart_camera\000008.jpg,6d9baebc0ec93e3f1338934a1350ca2c1fe7c3fc,236.8,camera,high,Tuya smart camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\tuya_smart_camera\000009.jpg,bfd3d26d354f3b712e87dc400d64b83e73ad9d74,1355.55,camera,high,Tuya smart camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\tuya_smart_camera\000010.jpg,f59f868c965ea106cd60d499e33831f427e03b04,443.72,camera,high,Tuya smart camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\tuya_smart_camera\000011.jpg,5bb3767543c2abda5977955a1e910bf5eccc1470,821.58,camera,high,Tuya smart camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\tuya_smart_camera\000012.jpg,9203d3cc7c8a5f3d03a9f04a61bccdf7aa6211fc,602.01,camera,high,Tuya smart camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\tuya_smart_camera\000013.jpg,41a64e92193e1c44ecf9daa9cbb22d089d039567,186.7,camera,high,Tuya smart camera hardware is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000002.jpg,4da96201e8dbe57b3ea867e4c55f4285a2609c1c,568.33,review_needed,medium,USB charger product appears covert-camera related but the concealed lens is not clearly visible,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000003.jpg,1b39e871fbb155056cd31a226ab2a3c1a0c416bd,139.87,review_needed,medium,USB charger product appears covert-camera related but the concealed lens is not clearly visible,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000004.jpg,b9c61775a6850944ed28506919ac3adc7981cc78,437.1,review_needed,medium,USB charger product appears covert-camera related but the concealed lens is not clearly visible,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000005.jpg,fe230aa254b99fb64bf9697e479036b9539a01ec,1906.31,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000006.jpg,7b1127576f1d51b52de9139f4ba093516997d984,113.32,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000009.jpg,b64760473f64a8f4620c22a1a55376c68aa2422b,553.79,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000010.jpg,c186af5f085f3dffa1aa30d8a95814bfacaa4c1e,178.81,review_needed,medium,USB charger product appears covert-camera related but the concealed lens is not clearly visible,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000011.jpg,f409820767cf9d45b02a63db7703d34a1d827353,318.03,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000012.jpg,a590b4a84c6452308d97c88e5860b2c749d6ab1b,756.38,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000013.jpg,0f36fdfe510f8fe4dfa8c9b85a0776c2b10756d8,1118.82,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000014.jpg,f63d5d3a00f6ca8c752c5cb94d110a19ffc613bb,82.08,review_needed,medium,USB charger product appears covert-camera related but the concealed lens is not clearly visible,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000015.jpg,80d8721ae27acb68d9ead9dc70e5a2557f9a0cf9,326.27,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000016.jpg,fab4b3c6f5e99972275cbc4e95420928fcc1e118,1116.61,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000017.jpg,4335418e0bad1d547cdeb2927408ef63d9d52382,68.89,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000018.jpg,05ab4d7f2435df897f5333d1f902b08c5740c85b,1047.05,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000019.jpg,1ace738331cb22d5136a1ce305b4aad1938fc849,876.22,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000021.jpg,5136b133aace2c032a4cecdc07a7a634dd2d4f85,965.66,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000022.jpg,b62a1784aafe9a2d4dea54bf96e5a0515c7be4cd,343.71,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000023.jpg,4d8fc51d9663f32da694d743d40d50c9bdbf6366,102.03,review_needed,medium,USB charger product appears covert-camera related but the concealed lens is not clearly visible,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000024.jpg,3645c61a37b4ec287fd172461070c38e5b4d3c5d,280.15,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000025.jpg,a6e3ec21b3fdbcfe97fb550ab901ecf8cbbd8810,61.36,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000026.jpg,12edfab60a4cc587fab342ef79143318889be7fa,779.48,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000027.jpg,630509d88c30fd26d569d83a12bcdd1917c440cb,194.3,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000029.jpg,5e9b09387d8cde222fcdacf5dbe8a7e861efa26b,700.99,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000031.jpg,7fe3fc501272f710b8fd1c15d685579f75d1c4c8,624.38,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000032.jpg,89a4e5ef0ee1d6686baa53e86972579c766fac11,301.34,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000036.jpg,8bad46af3c640bbdfe640af29ff527dc635501f4,401.24,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000037.jpg,9aec5b44aeaf04197c8a9062c21c3de3954a4d2b,218.78,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000038.jpg,41b805b7c9902c5874084278d4c9a62fef58549a,576.34,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000041.jpg,b51307beea209aae24f95b120043193275df1153,2572.08,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000042.jpg,f80c4b14704beca774d4acbfc16c7f5206e1a9e1,954.32,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000043.jpg,7d6125038e1d07cd3e95e32d3e6cac79fcab8f64,1621.65,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000046.jpg,318152f462711a7bfd3b48879337b69d70bf8404,371.51,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000001.jpg,fed58171e1c7120a885440516b25c4564446dc71,67.89,review_needed,medium,Bulb-camera listing is shown but the concealed lens is not clearly visible,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000002.jpg,c9e68cd3a40d8657aa0a1263689511122ad4097d,875.61,review_needed,medium,Bulb-camera listing is shown but the concealed lens is not clearly visible,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000003.jpg,aeacacfd325f47a8e13a0374d3ecdc555cce546f,119.74,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000004.jpg,66556815a1d99650c173b1c368e6bb6b3a5e0e38,619.04,review_needed,medium,Bulb-camera listing is shown but the concealed lens is not clearly visible,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000005.jpg,312aae1a9c841ec336a37357d4134f65bc81a290,508.09,review_needed,medium,Bulb-camera listing is shown but the concealed lens is not clearly visible,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000006.jpg,a14e5460a148c0b980858d52bea780aef8f5d083,682.63,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000007.jpg,fb366542da14e08e1ae64e2844a7992ec9194a69,668.43,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000008.jpg,89a8fc91f26eebf26f6468974bf8c7f077f59341,204.69,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000009.jpg,672e7dd3c47cc1fca819a6ec542e54e15a5a66dd,849.75,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000010.jpg,53eb057741f2b51ed43b320d46ccdb0fb3267b84,417.86,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000011.jpg,979416f34a04ca09013b6c643db5885005575008,1809.45,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000012.jpg,bae39762fd5cecddf8ca5fc8cfa955dbe6da16f1,706.82,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000013.jpg,b068a2ef3e376aa22f65abc5a92300dc82e0d82e,998.34,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000014.jpg,ff649ba6135d9a213e76872629edddc77d45ac7b,859.02,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000015.jpg,ce02ac2264b307f2d3d41b6c27d1a3738a5c9485,1565.57,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000016.jpg,ca575d1055f7d8a539a8d1d5a223539f46eb7f74,322.16,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000017.jpg,09a429063d5dd232d6ede0db619e598342b314c2,289.76,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000018.jpg,06b96666c72925fe638cf59bc6df8be45f8d6373,517.24,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000019.jpg,58bb4bdca3affda9abbafae5a794fdc455218437,248.86,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000020.jpg,4f438b0a617ce43ea454f63d7e3bec592e16095c,136.31,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000021.jpg,82ba4a58a0cacba5dd8336787e5c00deec76502d,1442.63,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000022.jpg,5ca00bf4394c51c9d8ba29c3acc53d050734d8cf,138.38,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000023.jpg,220c9bbfdcba9190ee86a2997b1189987e5118f2,718.15,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000024.jpg,89bb5d669ffc5637aefa41998c465e78d9e2b91b,301.69,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000025.jpg,c8096869807e29d7ee6057da91631a2d1bb14f0f,402.96,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000026.jpg,c082f4f3d144b0fa8a8495d3e0bdbe21ec1fa8ec,52.49,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000027.jpg,f83915f5c96c13042384bf10e5c1112c69d99e13,197.43,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000028.jpg,aad65aefdc9e636b0b684b90d8ff3ef6b0f66728,2024.52,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000029.jpg,3ad94f9dd505c90efb64c6067fd78084c0fa3cb5,267.59,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000030.jpg,c495d5185cbb220998cf0a708bf8e6b122749d17,1112.63,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000031.jpg,d7d900310209bf871e8bb1dabb4957950fabed1c,1131.37,normal,high,App or lifestyle image is shown without the bulb camera hardware clearly visible,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000032.jpg,70ce90bdf61bd2e9c16a9b58418b6ab0790d12e9,193.83,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000033.jpg,ae9b413af80b20871493b6d9d34321624145d5ae,172.51,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000034.jpg,7df06391cebb9505e1ecdf735477c7279a552007,550.45,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000035.jpg,97c24665a90c9bfac58254189d59a4413e82d8e6,467.92,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000036.jpg,716bb2dd65e5c2d1b69d6d5c20be614f4651beb6,401.73,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_ip_camera\000002.jpg,6f4e2a77f1143ec6209f41f512cb99865a5e74a2,150.53,camera,high,Wi-Fi IP camera hardware or packaging clearly shows a camera device with visible lens.,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_ip_camera\000003.jpg,1463b90ca618e2624d8082a78bd9acab8dba5ef4,97.81,camera,high,Wi-Fi IP camera hardware or packaging clearly shows a camera device with visible lens.,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_ip_camera\000004.jpg,7f8a60f4bf7250fb2255ff22c34ec1a2e23f8d5f,805.71,camera,high,Wi-Fi IP camera hardware or packaging clearly shows a camera device with visible lens.,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_ip_camera\000005.jpg,7c8d230c52d234b7b1a5bd9e033eea389113afa4,1780.75,camera,high,Wi-Fi IP camera hardware or packaging clearly shows a camera device with visible lens.,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_ip_camera\000006.jpg,9cde0433b49f4ce6a694526c0e57e133bea2f70a,408.52,camera,high,Wi-Fi IP camera hardware or packaging clearly shows a camera device with visible lens.,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_ip_camera\000007.jpg,a73f142d9de32b95e949847dffefa6aeab31ba83,1764.11,camera,high,Wi-Fi IP camera hardware or packaging clearly shows a camera device with visible lens.,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_ip_camera\000008.jpg,e07df2f101f353361537e8822a6499de99addbda,370.12,camera,high,Wi-Fi IP camera hardware or packaging clearly shows a camera device with visible lens.,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_ip_camera\000009.jpg,3f2dddd09ca123ad80f5dadbd88ce27e34fe9cf2,1663.16,camera,high,Wi-Fi IP camera hardware or packaging clearly shows a camera device with visible lens.,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_ip_camera\000010.jpg,0094dc7a185b50d930caef4c6e0a8137543a933e,1059.71,camera,high,Wi-Fi IP camera hardware or packaging clearly shows a camera device with visible lens.,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_ip_camera\000011.jpg,45151be48d7bd1197780d36b7bde1611a98686e4,111.11,camera,high,Wi-Fi IP camera hardware or packaging clearly shows a camera device with visible lens.,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_ip_camera\000012.jpg,41d25545992c62e47afc424445c2e3326acfce87,869.46,camera,high,Wi-Fi IP camera hardware or packaging clearly shows a camera device with visible lens.,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_ip_camera\000013.jpg,33f18ba534e8976844ff3b7c52bbd44cd7c5f8cf,53.11,camera,high,Wi-Fi IP camera hardware or packaging clearly shows a camera device with visible lens.,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_ip_camera\000014.jpg,9e7c7465a1980bb684fa451b07e8801e6d890d09,66.55,camera,high,Wi-Fi IP camera hardware or packaging clearly shows a camera device with visible lens.,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_ip_camera\000015.jpg,62838bf536e63c401133010f3453689936c0eee0,1430.93,camera,high,Wi-Fi IP camera hardware or packaging clearly shows a camera device with visible lens.,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_ip_camera\000016.jpg,f1e217c46d59499e678603651a2ca9e16842dc66,100.6,camera,high,Wi-Fi IP camera hardware or packaging clearly shows a camera device with visible lens.,ok,
images,C:\Users\amani\Downloads\dataset\images\wifi_ip_camera\000017.jpg,8cb10706168410d1c5623d4387ba8a4a037de8cc,879.13,camera,high,Wi-Fi IP camera hardware or packaging clearly shows a camera device with visible lens.,ok,
