split,mapped_label,label,confidence,reason,status,source,path,prepared_path,sha1,blur_score,error,row_number
train,camera,camera,high,Pen style hidden camera product clearly shows the body and accessories,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000036.jpg,D:\pages\hiddencam-detector\dataset\train\camera\c3000866ad5fccdad4866449ceb3dcffe533a4e6_000036.jpg,c3000866ad5fccdad4866449ceb3dcffe533a4e6,709.33,,467
train,camera,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000047.jpg,D:\pages\hiddencam-detector\dataset\train\camera\8fd1a63ca06bdc141d3e682229c29604b6212f3d_000047.jpg,8fd1a63ca06bdc141d3e682229c29604b6212f3d,722.73,,548
train,camera,camera,high,Micro wireless camera product clearly shows the camera hardware or lens,ok,images,C:\Users\amani\Downloads\dataset\images\micro_wireless_camera\000003.jpg,D:\pages\hiddencam-detector\dataset\train\camera\a2b9e8a17c7b745ab3b38c0b0eda7251633b4909_000003.jpg,a2b9e8a17c7b745ab3b38c0b0eda7251633b4909,344.52,,735
train,camera,camera,high,Smoke detector spy camera product clearly shows the concealed lens or camera-marked device,ok,images,C:\Users\amani\Downloads\dataset\images\smoke_detector_spy_camera\000018.jpg,D:\pages\hiddencam-detector\dataset\train\camera\7919b39fd1fc78ee7e8140acabaa113ca4dfe9ad_000018.jpg,7919b39fd1fc78ee7e8140acabaa113ca4dfe9ad,2227.05,,1275
train,camera,camera,high,USB charger style hidden camera ad points to the concealed lens location,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000002.jpg,D:\pages\hiddencam-detector\dataset\train\camera\a017efcff2f854acdcb7ff1973cdfa71c34fc181_000002.jpg,a017efcff2f854acdcb7ff1973cdfa71c34fc181,334.0,,447
train,camera,camera,high,WiFi mini camera ad shows compact camera hardware,ok,images,C:\Users\amani\Downloads\dataset\images\arducam_spy_camera\000028.jpg,D:\pages\hiddencam-detector\dataset\train\camera\02c815c62d1f450c30eee362cc308b448a16a1f3_000028.jpg,02c815c62d1f450c30eee362cc308b448a16a1f3,936.97,,76
train,normal,normal,high,Vintage still camera is shown rather than a covert surveillance device,ok,images,C:\Users\amani\Downloads\dataset\images\covert_surveillance_camera\000014.jpg,D:\pages\hiddencam-detector\dataset\train\normal\191512c8c64b1211963677d5509847f634b3dc6a_000014.jpg,191512c8c64b1211963677d5509847f634b3dc6a,364.33,,327
train,camera,camera,high,Spy camera or disguised surveillance device is clearly shown in motion-detector or alarm-style housing,ok,images,C:\Users\amani\Downloads\dataset\images\motion_detector_spy_camera\000006.jpg,D:\pages\hiddencam-detector\dataset\train\camera\975803739db044e69bf6724ad3c1ee2a95435942_000006.jpg,975803739db044e69bf6724ad3c1ee2a95435942,192.95,,590
train,camera,camera,high,Wireless spy camera hardware or camera module is clearly shown with a visible lens.,ok,images,C:\Users\amani\Downloads\dataset\images\wireless_spy_camera\000022.jpg,D:\pages\hiddencam-detector\dataset\train\camera\2490bec0e4f1188d5ff32cf5637fa88ba7ab5a76_000022.jpg,2490bec0e4f1188d5ff32cf5637fa88ba7ab5a76,1329.31,,1626
train,camera,camera,high,Pinhole spy camera lens or covert camera module is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\pinhole_spy_camera\000018.jpg,D:\pages\hiddencam-detector\dataset\train\camera\0cd25bb76e9945764eedfc064db7c8329158cac1_000018.jpg,0cd25bb76e9945764eedfc064db7c8329158cac1,503.06,,981
train,camera,camera,high,Spy camera or disguised surveillance device is clearly shown in motion-detector or alarm-style housing,ok,images,C:\Users\amani\Downloads\dataset\images\motion_detector_spy_camera\000046.jpg,D:\pages\hiddencam-detector\dataset\train\camera\e4f7bc6dddb20c9f1e6d408232266f644df877af_000046.jpg,e4f7bc6dddb20c9f1e6d408232266f644df877af,229.02,,624
train,normal,normal,high,RF listening bug or audio surveillance component is shown without a visible camera lens,ok,images,C:\Users\amani\Downloads\dataset\images\rf_listening_bug\000034.jpg,D:\pages\hiddencam-detector\dataset\train\normal\7a6ab33671e9c83c3272b88803e3e1f877edc096_000034.jpg,7a6ab33671e9c83c3272b88803e3e1f877edc096,139.26,,1106
train,camera,camera,high,Wall clock ad highlights a concealed camera and phone viewing,ok,images,C:\Users\amani\Downloads\dataset\images\clock_spy_camera\000008.jpg,D:\pages\hiddencam-detector\dataset\train\camera\635c8c65c295b4f95ae960d3ae1baefa66b771f5_000008.jpg,635c8c65c295b4f95ae960d3ae1baefa66b771f5,835.10,,224
train,camera,camera,high,ONVIF-compatible IP camera hardware is clearly shown with visible lens or camera body,ok,images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000014.jpg,D:\pages\hiddencam-detector\dataset\train\camera\cd963ba10a97fa131195b2984132fad59e33b062_000014.jpg,cd963ba10a97fa131195b2984132fad59e33b062,2071.34,,907
train,normal,normal,high,RF listening bug or audio surveillance component is shown without a visible camera lens,ok,images,C:\Users\amani\Downloads\dataset\images\rf_listening_bug\000021.jpg,D:\pages\hiddencam-detector\dataset\train\normal\903afc4c6ffd505bbff289aae7f77e7bc01faf48_000021.jpg,903afc4c6ffd505bbff289aae7f77e7bc01faf48,596.83,,1094
train,normal,normal,high,RF detector tool is shown rather than a camera device,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000024.jpg,D:\pages\hiddencam-detector\dataset\train\normal\0074863bf3e15b446aca4e841281454b7316df25_000024.jpg,0074863bf3e15b446aca4e841281454b7316df25,62.82,,505
train,camera,camera,high,Office or covert surveillance camera hardware is clearly shown with visible lens or disguised device,ok,images,C:\Users\amani\Downloads\dataset\images\secret_office_camera\000048.jpg,D:\pages\hiddencam-detector\dataset\train\camera\a7443272db522899a960d18097b34edd28ff513d_000048.jpg,a7443272db522899a960d18097b34edd28ff513d,566.42,,1193
train,camera,camera,high,Starlight marketing image prominently shows a Foscam outdoor camera,ok,images,C:\Users\amani\Downloads\dataset\images\foscam_ip_camera\000007.jpg,D:\pages\hiddencam-detector\dataset\train\camera\c2aef7ef480332e5a4eae13289ded2a0baa4e0c3_000007.jpg,c2aef7ef480332e5a4eae13289ded2a0baa4e0c3,2686.58,,366
train,camera,camera,high,Mini surveillance camera product clearly shows the lens and device body,ok,images,C:\Users\amani\Downloads\dataset\images\mini_surveillance_camera\000035.jpg,D:\pages\hiddencam-detector\dataset\train\camera\b47b6975bce7dffa99fd5bc5b41c7a541760dcc7_000035.jpg,b47b6975bce7dffa99fd5bc5b41c7a541760dcc7,185.19,,773
train,normal,normal,high,RF transmitter bug circuit or audio-only transmitter hardware is shown without a visible camera lens,ok,images,C:\Users\amani\Downloads\dataset\images\rf_transmitter_bug\000023.jpg,D:\pages\hiddencam-detector\dataset\train\normal\74bdc22d64e5fb4ea9ac450503ca46b3d0896295_000023.jpg,74bdc22d64e5fb4ea9ac450503ca46b3d0896295,838.28,,1127
train,camera,camera,high,Mini cube nanny camera product clearly shows the large front lens,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000017.jpg,D:\pages\hiddencam-detector\dataset\train\camera\8d4d4d6a1f3afc41b2271857e7f392b8c18601c7_000017.jpg,8d4d4d6a1f3afc41b2271857e7f392b8c18601c7,651.86,,427
train,camera,camera,high,Pen camera packaging explicitly markets a hidden spy camera,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000043.jpg,D:\pages\hiddencam-detector\dataset\train\camera\58502387e53c01031255f3e3c55434b510127865_000043.jpg,58502387e53c01031255f3e3c55434b510127865,378.87,,474
train,normal,normal,high,Ceiling style audio pickup is shown with connectors and no camera lens,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000005.jpg,D:\pages\hiddencam-detector\dataset\train\normal\900c9d3de92c4c1b3f34f3bdd93abd8c721c72a5_000005.jpg,900c9d3de92c4c1b3f34f3bdd93abd8c721c72a5,93.26,,488
train,camera,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000036.jpg,D:\pages\hiddencam-detector\dataset\train\camera\8bad46af3c640bbdfe640af29ff527dc635501f4_000036.jpg,8bad46af3c640bbdfe640af29ff527dc635501f4,401.24,,1503
train,camera,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000016.jpg,D:\pages\hiddencam-detector\dataset\train\camera\ca575d1055f7d8a539a8d1d5a223539f46eb7f74_000016.jpg,ca575d1055f7d8a539a8d1d5a223539f46eb7f74,322.16,,1525
train,camera,camera,high,Brand collage clearly shows multiple Dahua security camera products,ok,images,C:\Users\amani\Downloads\dataset\images\dahua_security_camera\000003.jpg,D:\pages\hiddencam-detector\dataset\train\camera\8a21714e63e793e034c706aa0b4741cea7078587_000003.jpg,8a21714e63e793e034c706aa0b4741cea7078587,204.7,,334
train,camera,camera,high,RTSP IP camera hardware is clearly shown with visible lens or camera body,ok,images,C:\Users\amani\Downloads\dataset\images\rtsp_ip_camera\000015.jpg,D:\pages\hiddencam-detector\dataset\train\camera\f1d6979e6fa555cd0f5bfd91f7c089edee9e665b_000015.jpg,f1d6979e6fa555cd0f5bfd91f7c089edee9e665b,1358.07,,1148
train,normal,normal,high,Office surveillance still is shown without the camera hardware itself,ok,images,C:\Users\amani\Downloads\dataset\images\secret_office_camera\000036.jpg,D:\pages\hiddencam-detector\dataset\train\normal\4c4cf6f395b039d915834c5faa64ce14df346b9b_000036.jpg,4c4cf6f395b039d915834c5faa64ce14df346b9b,440.91,,1182
train,camera,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000016.jpg,D:\pages\hiddencam-detector\dataset\train\camera\ee8f4e2370dfa3b84fface1d6a29311697762248_000016.jpg,ee8f4e2370dfa3b84fface1d6a29311697762248,124.13,,867
train,camera,camera,high,Office or covert surveillance camera hardware is clearly shown with visible lens or disguised device,ok,images,C:\Users\amani\Downloads\dataset\images\secret_office_camera\000016.jpg,D:\pages\hiddencam-detector\dataset\train\camera\b1a1cc9804d2ea80e30cff2294c589da76087b4f_000016.jpg,b1a1cc9804d2ea80e30cff2294c589da76087b4f,2175.89,,1165
train,camera,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000047.jpg,D:\pages\hiddencam-detector\dataset\train\camera\7fc83f8bc553fa63fd56ef202c168414ada06b84_000047.jpg,7fc83f8bc553fa63fd56ef202c168414ada06b84,116.41,,849
train,camera,camera,high,Raspberry Pi camera module or lens assembly is clearly shown in product or comparison imagery,ok,images,C:\Users\amani\Downloads\dataset\images\raspberry_pi_camera_module\000024.jpg,D:\pages\hiddencam-detector\dataset\train\camera\bd2760add9539d07fdbf6ebc5955d8e72ed821fc_000024.jpg,bd2760add9539d07fdbf6ebc5955d8e72ed821fc,277.08,,1039
train,camera,camera,high,Button-style covert camera device or module is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_button\000001.jpg,D:\pages\hiddencam-detector\dataset\train\camera\0107e966ae4afa8dd603676e27bcdcd357110210_000001.jpg,0107e966ae4afa8dd603676e27bcdcd357110210,838.66,,1300
train,camera,camera,high,Bulb-style camera hardware or visible lens is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\wifi_bulb_camera\000034.jpg,D:\pages\hiddencam-detector\dataset\train\camera\7df06391cebb9505e1ecdf735477c7279a552007_000034.jpg,7df06391cebb9505e1ecdf735477c7279a552007,550.45,,1543
train,camera,camera,high,Smoke detector spy camera product clearly shows the concealed lens or camera-marked device,ok,images,C:\Users\amani\Downloads\dataset\images\smoke_detector_spy_camera\000003.jpg,D:\pages\hiddencam-detector\dataset\train\camera\4e5a32406bab6fe0ab2c6081aa397bd12352bb50_000003.jpg,4e5a32406bab6fe0ab2c6081aa397bd12352bb50,232.35,,1262
train,camera,camera,high,Tripod mounted collaboration camera is clearly shown in the meeting room,ok,images,C:\Users\amani\Downloads\dataset\images\covert_meeting_room_camera\000037.jpg,D:\pages\hiddencam-detector\dataset\train\camera\ae151420c310969ed6452fba0fc7bd066c85f55e_000037.jpg,ae151420c310969ed6452fba0fc7bd066c85f55e,822.76,,310
train,normal,normal,high,Small microphone circuit board is shown without any visible camera module,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000011.jpg,D:\pages\hiddencam-detector\dataset\train\normal\e8cd1a7a5e58af6cb571a6a8a22618804c80e9dd_000011.jpg,e8cd1a7a5e58af6cb571a6a8a22618804c80e9dd,411.49,,492
train,camera,camera,high,Wall clock with phone preview and hidden camera graphic,ok,images,C:\Users\amani\Downloads\dataset\images\clock_spy_camera\000049.jpg,D:\pages\hiddencam-detector\dataset\train\camera\9980a1af88a7f6a6757b73cf0e7ae4a25f2274fe_000049.jpg,9980a1af88a7f6a6757b73cf0e7ae4a25f2274fe,2083.80,,264
train,camera,camera,high,Product review image shows the tiny hidden button camera lens,ok,images,C:\Users\amani\Downloads\dataset\images\button_spy_camera\000060.jpg,D:\pages\hiddencam-detector\dataset\train\camera\07b9d942830bab14a15c51fefa4118747bade78c_000060.jpg,07b9d942830bab14a15c51fefa4118747bade78c,1532.70,,208
train,camera,camera,high,RTSP IP camera hardware is clearly shown with visible lens or camera body,ok,images,C:\Users\amani\Downloads\dataset\images\rtsp_ip_camera\000002.jpg,D:\pages\hiddencam-detector\dataset\train\camera\0d980afa21c68c9b6354f52e7394192099534d45_000002.jpg,0d980afa21c68c9b6354f52e7394192099534d45,2101.77,,1136
train,camera,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000021.jpg,D:\pages\hiddencam-detector\dataset\train\camera\5136b133aace2c032a4cecdc07a7a634dd2d4f85_000021.jpg,5136b133aace2c032a4cecdc07a7a634dd2d4f85,965.66,,1493
train,camera,camera,high,Pinhole spy camera lens or covert camera module is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\pinhole_spy_camera\000050.jpg,D:\pages\hiddencam-detector\dataset\train\camera\3b8bee6a913626c1c50ec47ed610057348f13b90_000050.jpg,3b8bee6a913626c1c50ec47ed610057348f13b90,1199.75,,1009
train,camera,camera,high,Product image clearly shows a small covert camera disguised as an object,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000020.jpg,D:\pages\hiddencam-detector\dataset\train\camera\b4c1b8ffdce3d83cf4dec2bec9d027bcdfa49595_000020.jpg,b4c1b8ffdce3d83cf4dec2bec9d027bcdfa49595,116.74,,460
train,camera,camera,high,Hidden nanny cam product clearly shows a surveillance lens or concealed camera device,ok,images,C:\Users\amani\Downloads\dataset\images\nanny_cam_hidden_camera\000009.jpg,D:\pages\hiddencam-detector\dataset\train\camera\a83fc4c7ed47752d9229eec2e8c08dd8a8632cb3_000009.jpg,a83fc4c7ed47752d9229eec2e8c08dd8a8632cb3,582.37,,635
train,camera,camera,high,ONVIF-compatible IP camera hardware is clearly shown with visible lens or camera body,ok,images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000022.jpg,D:\pages\hiddencam-detector\dataset\train\camera\29dca5607b86ff9f9cc159c2dfabc952b7a178bf_000022.jpg,29dca5607b86ff9f9cc159c2dfabc952b7a178bf,93.31,,913
train,camera,camera,high,Charger-style hidden camera product or marked lens location is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_charger\000046.jpg,D:\pages\hiddencam-detector\dataset\train\camera\7c308bb38c549284f21f2d5cfcfe681de3e3d7ae_000046.jpg,7c308bb38c549284f21f2d5cfcfe681de3e3d7ae,996.18,,1376
train,camera,camera,high,Button-style covert camera device or module is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_button\000033.jpg,D:\pages\hiddencam-detector\dataset\train\camera\659206b16e0522d0ed8ef58a922b9b52b91bb244_000033.jpg,659206b16e0522d0ed8ef58a922b9b52b91bb244,118.29,,1319
train,camera,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000012.jpg,D:\pages\hiddencam-detector\dataset\train\camera\ecbd06b066a222f1d2698c041eecb4214c0f76d6_000012.jpg,ecbd06b066a222f1d2698c041eecb4214c0f76d6,1188.09,,520
train,camera,camera,high,Desk clock hidden camera product with room monitoring shown,ok,images,C:\Users\amani\Downloads\dataset\images\clock_spy_camera\000069.jpg,D:\pages\hiddencam-detector\dataset\train\camera\7460f55fb37fba661abc7adb62af45e548e0293c_000069.jpg,7460f55fb37fba661abc7adb62af45e548e0293c,467.77,,855
train,camera,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000019.jpg,D:\pages\hiddencam-detector\dataset\train\camera\86af5944c677d2883f74a4df38deec1671e2f1c2_000019.jpg,86af5944c677d2883f74a4df38deec1671e2f1c2,226.79,,823
train,camera,camera,high,Wireless spy camera hardware or camera module is clearly shown with a visible lens.,ok,images,C:\Users\amani\Downloads\dataset\images\wireless_spy_camera\000007.jpg,D:\pages\hiddencam-detector\dataset\train\camera\c4a4cd8b067fecf468b43a61ef857a243fdd8810_000007.jpg,c4a4cd8b067fecf468b43a61ef857a243fdd8810,527.68,,1613
train,camera,camera,high,4K digital desk clock ad includes a hidden lens overlay,ok,images,C:\Users\amani\Downloads\dataset\images\clock_spy_camera\000050.jpg,D:\pages\hiddencam-detector\dataset\train\camera\6f1b21d30afceafffa4d69005702b078878de210_000050.jpg,6f1b21d30afceafffa4d69005702b078878de210,2705.49,,265
train,normal,audio_bug,medium,Battery powered wireless spy microphone kit with labeled microphone and antenna,ok,images,C:\Users\amani\Downloads\dataset\images\battery_powered_spy_camera\000018.jpg,D:\pages\hiddencam-detector\dataset\train\normal\ef11d47bcbf253e36935636378963f167ca19c99_000018.jpg,ef11d47bcbf253e36935636378963f167ca19c99,125.90,,111
train,camera,camera,high,Spy camera or disguised surveillance device is clearly shown in motion-detector or alarm-style housing,ok,images,C:\Users\amani\Downloads\dataset\images\motion_detector_spy_camera\000035.jpg,D:\pages\hiddencam-detector\dataset\train\camera\7fd90fe97e0b14aed2274e47759584cdb7f2a76e_000035.jpg,7fd90fe97e0b14aed2274e47759584cdb7f2a76e,311.46,,615
train,camera,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000034.jpg,D:\pages\hiddencam-detector\dataset\train\camera\ff799c9834910067d6751a5c3786d9e8dbc02cb5_000034.jpg,ff799c9834910067d6751a5c3786d9e8dbc02cb5,1300.68,,882
train,camera,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000003.jpg,D:\pages\hiddencam-detector\dataset\train\camera\764bd3de4e8b2b42401b24123bfe778e07cfd8f8_000003.jpg,764bd3de4e8b2b42401b24123bfe778e07cfd8f8,1653.17,,514
train,camera,camera,high,Round mini nanny camera product clearly shows the lens and body,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000004.jpg,D:\pages\hiddencam-detector\dataset\train\camera\39e234e4f99d8c701611a769de0c3cac66dd0214_000004.jpg,39e234e4f99d8c701611a769de0c3cac66dd0214,359.32,,414
train,camera,camera,high,USB charger covert camera product or marked lens location is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\usb_charger_spy_camera\000016.jpg,D:\pages\hiddencam-detector\dataset\train\camera\fab4b3c6f5e99972275cbc4e95420928fcc1e118_000016.jpg,fab4b3c6f5e99972275cbc4e95420928fcc1e118,1116.61,,1489
train,camera,camera,high,Camera lens is visible on the product body,ok,images,C:\Users\amani\Downloads\dataset\images\air_purifier_hidden_camera\000051.jpg,D:\pages\hiddencam-detector\dataset\train\camera\2c5a86a871497f3f5bb0cb83c7ebb8e6a5bc95bc_000051.jpg,2c5a86a871497f3f5bb0cb83c7ebb8e6a5bc95bc,363.90,,49
train,normal,normal,high,"Wireless audio bug, earpiece, microphone, or detector equipment is shown without camera hardware.",ok,images,C:\Users\amani\Downloads\dataset\images\wireless_audio_bug\000035.jpg,D:\pages\hiddencam-detector\dataset\train\normal\df9f02df5252803f5a905137dd416ef58206a475_000035.jpg,df9f02df5252803f5a905137dd416ef58206a475,517.24,,1604
train,camera,camera,high,Tiny square body camera with highlighted lens and SD support,ok,images,C:\Users\amani\Downloads\dataset\images\battery_powered_spy_camera\000026.jpg,D:\pages\hiddencam-detector\dataset\train\camera\64111138c6df1da2c8bd3665ba8e3bca951f2809_000026.jpg,64111138c6df1da2c8bd3665ba8e3bca951f2809,347.35,,119
train,camera,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000035.jpg,D:\pages\hiddencam-detector\dataset\train\camera\3c0f75f452d6e7d6388fd1a2b19cc6f63b154a43_000035.jpg,3c0f75f452d6e7d6388fd1a2b19cc6f63b154a43,148.74,,883
train,camera,camera,high,Wireless spy camera hardware or camera module is clearly shown with a visible lens.,ok,images,C:\Users\amani\Downloads\dataset\images\wireless_spy_camera\000026.jpg,D:\pages\hiddencam-detector\dataset\train\camera\0957204baf916b2c0670079887617d5d598e7977_000026.jpg,0957204baf916b2c0670079887617d5d598e7977,89.32,,1629
train,camera,camera,high,Wireless spy camera hardware or camera module is clearly shown with a visible lens.,ok,images,C:\Users\amani\Downloads\dataset\images\wireless_spy_camera\000018.jpg,D:\pages\hiddencam-detector\dataset\train\camera\72ef8a2133630f73b528722161b9eba9a95a5079_000018.jpg,72ef8a2133630f73b528722161b9eba9a95a5079,899.34,,1623
train,camera,camera,high,Security surveillance system image clearly shows cameras or camera-equipped system hardware,ok,images,C:\Users\amani\Downloads\dataset\images\security_surveillance_system\000019.jpg,D:\pages\hiddencam-detector\dataset\train\camera\5aacf5e6ed39682a92f609a9d7ccd060a403150f_000019.jpg,5aacf5e6ed39682a92f609a9d7ccd060a403150f,256.17,,1244
train,camera,camera,high,Indoor security camera product or lifestyle image clearly shows the camera hardware,ok,images,C:\Users\amani\Downloads\dataset\images\indoor_security_camera\000003.jpg,D:\pages\hiddencam-detector\dataset\train\camera\a4cf8d33f478cdf99657d5954be3f008f9807fbe_000003.jpg,a4cf8d33f478cdf99657d5954be3f008f9807fbe,167.68,,691
train,camera,camera,high,Pair of outdoor Foscam cameras are clearly shown with visible lenses,ok,images,C:\Users\amani\Downloads\dataset\images\foscam_ip_camera\000013.jpg,D:\pages\hiddencam-detector\dataset\train\camera\47d957efe8d0708fbac1d91581d6d96e2993c0dd_000013.jpg,47d957efe8d0708fbac1d91581d6d96e2993c0dd,204.27,,372
train,camera,camera,high,Spy camera or disguised surveillance device is clearly shown in motion-detector or alarm-style housing,ok,images,C:\Users\amani\Downloads\dataset\images\motion_detector_spy_camera\000026.jpg,D:\pages\hiddencam-detector\dataset\train\camera\626827da32b861cff149531a7cc5d03d14e0c63c_000026.jpg,626827da32b861cff149531a7cc5d03d14e0c63c,1052.67,,606
train,camera,camera,high,Hidden nanny cam product clearly shows a surveillance lens or concealed camera device,ok,images,C:\Users\amani\Downloads\dataset\images\nanny_cam_hidden_camera\000004.jpg,D:\pages\hiddencam-detector\dataset\train\camera\67d85c8e349e5d8e69adc1cc986fe6fd13085276_000004.jpg,67d85c8e349e5d8e69adc1cc986fe6fd13085276,1428.23,,631
train,camera,camera,high,Wireless spy camera hardware or camera module is clearly shown with a visible lens.,ok,images,C:\Users\amani\Downloads\dataset\images\wireless_spy_camera\000001.jpg,D:\pages\hiddencam-detector\dataset\train\camera\0642a83ebc07c511895e4a38f5144e8e333bde1b_000001.jpg,0642a83ebc07c511895e4a38f5144e8e333bde1b,218.65,,1608
train,camera,camera,high,Tripod mounted conference camera is visible at the far side of the room,ok,images,C:\Users\amani\Downloads\dataset\images\covert_meeting_room_camera\000036.jpg,D:\pages\hiddencam-detector\dataset\train\camera\39fb07f5c3f800179b23aad1017b7105fa9a67d0_000036.jpg,39fb07f5c3f800179b23aad1017b7105fa9a67d0,895.75,,309
train,normal,normal,high,Round surveillance microphone module is shown with audio connectors only,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000004.jpg,D:\pages\hiddencam-detector\dataset\train\normal\b2ecd4bb555ae8891ac83707de766ade13532521_000004.jpg,b2ecd4bb555ae8891ac83707de766ade13532521,371.77,,487
train,camera,camera,high,Clock-style hidden camera product or marked lens location is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_clock\000009.jpg,D:\pages\hiddencam-detector\dataset\train\camera\2d2ed22baa7e88c5655cb48cdf3a6efc148bfbc4_000009.jpg,2d2ed22baa7e88c5655cb48cdf3a6efc148bfbc4,1979.61,,1389
train,camera,camera,high,Clock product image includes explicit hidden camera viewing overlay,ok,images,C:\Users\amani\Downloads\dataset\images\clock_spy_camera\000067.jpg,D:\pages\hiddencam-detector\dataset\train\camera\480ff5082d7ebe56379c14fa59c61ef18c43d4a7_000067.jpg,480ff5082d7ebe56379c14fa59c61ef18c43d4a7,491.71,,853
train,camera,camera,high,Wireless spy camera hardware or camera module is clearly shown with a visible lens.,ok,images,C:\Users\amani\Downloads\dataset\images\wireless_spy_camera\000002.jpg,D:\pages\hiddencam-detector\dataset\train\camera\b8a81cf81329b96583d58e6fabfdb3ffa6ace149_000002.jpg,b8a81cf81329b96583d58e6fabfdb3ffa6ace149,2036.71,,1609
train,camera,camera,high,Lamp-style hidden camera product or visible camera hardware is clearly shown,ok,images,C:\Users\amani\Downloads\dataset\images\spy_camera_in_lamp\000033.jpg,D:\pages\hiddencam-detector\dataset\train\camera\09ca0a833dd721e4f8dd6d89c0da4b2ef67756a1_000033.jpg,09ca0a833dd721e4f8dd6d89c0da4b2ef67756a1,80.61,,1431
train,camera,camera,high,ONVIF-compatible IP camera hardware is clearly shown with visible lens or camera body,ok,images,C:\Users\amani\Downloads\dataset\images\onvif_ip_camera\000013.jpg,D:\pages\hiddencam-detector\dataset\train\camera\b34e22f70c0a4048d76199477de9c4489a275565_000013.jpg,b34e22f70c0a4048d76199477de9c4489a275565,1279.86,,906
train,camera,camera,high,Dual lens dash camera product clearly shows both recording modules,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_dash_camera\000008.jpg,D:\pages\hiddencam-detector\dataset\train\camera\d5eb6c6a80edb71e407783bd061263e38a797a2b_000008.jpg,d5eb6c6a80edb71e407783bd061263e38a797a2b,504.68,,402
train,camera,camera,high,Outdoor surveillance camera product or installed unit is clearly shown with visible lens or housing,ok,images,C:\Users\amani\Downloads\dataset\images\outdoor_surveillance_camera\000015.jpg,D:\pages\hiddencam-detector\dataset\train\camera\576a209fe5a2951d15cdb6e39b02c758a2bfdb07_000015.jpg,576a209fe5a2951d15cdb6e39b02c758a2bfdb07,94.54,,933
train,camera,camera,high,Clock radio product with hidden lens and wifi monitoring icons,ok,images,C:\Users\amani\Downloads\dataset\images\battery_powered_spy_camera\000023.jpg,D:\pages\hiddencam-detector\dataset\train\camera\2c8384f21a1ccc34bd29e36f75da8825e79c580d_000023.jpg,2c8384f21a1ccc34bd29e36f75da8825e79c580d,442.50,,116
train,normal,normal,high,Tiny wired microphone capsule is shown without camera hardware,ok,images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000007.jpg,D:\pages\hiddencam-detector\dataset\train\normal\5c6305d761a1996624839a4049e1e9d90b30911b_000007.jpg,5c6305d761a1996624839a4049e1e9d90b30911b,64.61,,490
